reviewText,overall
"It works after viewing YouTube video. Instructions can be more simple.
Shipping was terrible one thru usps.com as carrier. It took for two week.",0
Air suspension fails a lot!!!,0
"These cars are not made for the long haul nor to be a daily driver. Been nothing but issue after issue when a got mine. Wouldn't recommend this car to anyone, at least not anything over 100 or late model. And especially if the engine hasn't been recently rebuilt or replaced.",0
"Really disappointed in the reliability of the BMW.  My very first brand new car and saved up so I could purchase it with cash.  Got it new in December of 2004, and it seems every time you drive the car, it needs to go to the shop.  When there isn't a mechanical issue, it drives like a dream.  Gets fairly good gas mileage and the convertible is wonderful.  If you have an honest mechanic you will be fine.  The car only has 55,000 on it, and we are on our third set of tires.  Absolutely wears them out...Won't buy a BMW again but would buy another convertible.",0
It was neatly packaged. But it was not true to size. It look like it fits a limousine.,0
"Overheating, blown head gasket",0
"O bought it new  It should have lasted more than 100,000 miles. At around 80,000 I started having a lot of problems everything started breaking down. At 100.000 the computer went out an was not worth putting any more money in a car that was not reliable at all. I will not buy another Mazda.",0
"I love my Mini Cooper except that my front seats wore out early while still in warranty and they would not fix it! Otherwise I hope the engine keeps going for another 100,000 miles!  I have 135,00 miles on a 2005!!!",0
"As a mini owner who thought he made a good purchase, I am like a dog chasing its tail. Parts are almost impossible as well as expensive. Retailers like Advance and Oreilly do not carry much inventory so one is stuck with internet purchases which is always a gamble. But I'm going to keep the car, do the work myself (most mechanics do not know minis and Haynes manual is parsimonious, very, very bad on the electrical components (thoroughly absent in cases, no test procedures and no discussion on how a component works technically and the famous line of Haynes: take it to a qualified mini mechanic!!! RightoH.)
The car is the best ride with tight steering and 38 mph.  But the sensors are madddening.  I purchased a remanufactured head on ebay and it is burning a quart of oil every 50 miles and giving 38 mph.  so the mini is currently on blocks, in pieces (once again) as I sort through the valve stem guides.  Try to buy the right valve compression tool at a commercial retailer. Forget about it.",0
"I do all my own work.  Even have bootleg copy of factory diagnostics.  Sorry I bought a mini cooper.  I have a 2005 S.  Stuff breaks including drivers door lock internals and plastic stuff interior.  Engine puked two spark plugs, stripped out threads as well.  So I pulled the head to fix it right.  Guess what!!!!!  Discovered the head cracked in several places.  Not worth fixing the head, had to buy another.  Car only has 85,000 miles on it and never hot, never out of coolant.  Not owner caused damage. Like all BMW products these days.  Junk.  Also, even with premium fuel, can't let engine rev below 3000 rpm for long periods or the engine cokes up with carbon.  So there goes the gas mileage.",0
The headlights started to peel somehow.,0
"one good thing is that the seat are comfortable, otherwise it is another poor GM product due to cutting corners in design and build,NO quality.",0
The 2005 LLY overheats when pulling a trailer and the transmission heats up as well.  Chevy changed all this starting in 2006.  I have since added a deep transmission pan and a after market radiator cooler.,0
"Multiple issues, including a poor design on the Heater adjustment controls. A broken $10 plastic part to deflect the heat from floor to roof requires 10 hours labor & ~ $1,000 to fix! Lifetime GM owner no more- next vehicle will not be.",0
"Have owned 2005 Malibu LT V6 since new in June of 2005. Gets great MPG for a v6 and is peppy. Unfortunately this era in GM was not the best for quality. We've had the intermediate steering shaft worked on every 10,000 miles until GM finally replaced the steering column when the car was out of warranty... at year 7.  Driver's seat now has the notorious crack in the frame making an accident unsafe for driver. The light sockets for markers, brake lights and signals were utter crap... Blowing bulbs every month and melting sockets. Head light assemblies were of poor design and could not handle the heat generated by the marker lights - they melted. Disc brakes need turning and/or rotors replaced every 20k miles. Eats car batteries every 36 months like clock work... Does not matter what brand or how expensive battery is. Had timing chain cover leak at 30k miles. Interior plastics all discolored from sun inside of third year.  Paint quality is horrible. Steering links get bent every 10-15k of easy driving. Numerous recalls.  Now after 11 years we have 91k mile on it and will run it a couple more years. At least the problems are predictable.",0
Cheaply made.,0
"Overall solid vehicle. Engine runs well, but due to its size it is very loud on the road. Ours has the 3.9 v6 and is getting a static click when warming up. The worse part about the vehicle is ride quality. It is a very bumpy ride. Would not recommend for someone over 5foot 8",0
Rear car cover didn't fit properly as stated on website,0
"Very rough ride, Repeated front end issues.",0
"Fun and nice looking SUV but not built to last.  With nearly 100,000 miles I have replaced many parts in cooling system and drive train.  Fortunately it is easy to work on and most of the work I have done myself.",0
"A 2005 CXL model - purchased new in December 2004. Nothing but problems since day 1! Gas tank sensor didn't work. Would read Full but was actually EMPTY, yes I ran out of gas too often! Buick replaced it...same issue. Buick replaced it again...same issue. They refused to replace it a third time and the service manager showed me notification to all service managers about this issue. Buick knew about it and admitted they should possibly do a recall but chose not to AND they would not authorize replacing it under warranty (the customer could just eat it). To this day I have to track my mileage to know when to buy gasoline. Within the first year: All kinds of plastic pieces and screws fell off. The sunglasses holder hinges actually melted. The $2000 DVD player fell off my ceiling. There was no jack. The handle on the inside of the rear hatch broke three times, I no longer replace it. The driver door handles (inside and out) broke, Buick wanted $400 to repair/replace, my body shop charged me $178. The driver door window switches to the OTHER 3 windows are shot and have been for years. Buick wants $200 per switch. NOT! Replaced transmission this year $3800. Tires are discontinued so I have to special order and pay a mint for them. There's more but I'm tired of typing and thinking about this crap! CAN YOU SAY LEMON?",0
Junk,0
This car has been a money pit. One thing after another of the electronics has needed to be replaced costing thousands of dollars. Every time I take it to the dealer because the check engin light comes on your talking about another $1000 out of your pocket.  Getting rid of this lemon soon and going back to a Honda product.,0
"This car has had many repairs in the two years I have owned it.  So far I have replaced all the wheel bearings, front stableizer bar, tie rod ends, ignition modules, cd player, tires twice, battery, that I can recall,  Now it needs brakes, ball joints, the transmission is starting to slip,  the ignition module is going out again, starts hard, noisy car, 3.8 l engine which i had in my previous Impala which was also very much a money trap.  I choose to purchase Japanese cars in the future.",0
"It was built by Daewoo, and not very well. The engine ran great for the first 40,000, however now it constantly needs repairs, won't pass Ca smog emissions. The paint job is awful. Stay away from this vehicle. Price was right, however you do get what you pay. Was dumped by Chevy and replaced with new and better Spark and slightly larger Sonic.",0
"This truck has a great Cummings Diesel engine and that is about all that is great about it.  There are wind noises, air leaks around the doors.  There are numerous electrical problems especially related to the instrument cluster that will drain and kill the dual batteries if I forget to disconnect them.  The instrument cluster is about a thousand dollars for the part and the problem would most likely return again at some point.  The windshield wipers quit working even though all the fuses are fine.  The weird thing is that if I hold the window wash in the windshield wiper motor will run for as long as I hold the wash lever.  The paint which is blue on my truck seems to be holding up better than most of the Dodge paints.  But the truck has a very strong engine that will pull anything I need it to and this is why I selected this truck and why I keep it.  The nice thing about 2005 is it does not have any of the BluTec garbage whatsoever.",0
"A poorly designed, poorly built truck.  But I bought it used so it was cheap to buy.  I use it lightly so it works for me. Electrical system is especially bad.",0
Gas mileage is equivalent to a full size. After 125k it's starting to nickel and dime me,0
It's a piece of crap. Every time I look up there is something wrong that has to be fixed. After putting over a thousand dollars in repairs now the heat went out.,0
"I didn't have much luck with this car. I bought it used and it was in the shop every other week. I had this SUV for under a year. This SUV was loaded with a power moon roof, heated leather seats etc. Overall very disappointed with the 2005 Equinox.",0
I would not wish this motor on anyone. I have had to replace the headgaskets at less than 80k miles than around 100k replaced the motor and again replaced the motor at 140k. As of April with less than 167k miles we are now having to rebuild or replace the engine again. Along with a faulty airbag system speed sensor and one of the hubs locked up driving down the road. I liked the size and comfort as it would hold 4 adults and luggage and it looked nice. The headlights have faded as most do.,0
Absolutely terrible,0
6.0 need I say more.,0
"The truck is now my favorite vehicle of the many I've had in my lifetime.  I went through hell just after 2010 right after the warranty expired, costing me $7000 that year for what seemed to be a corroded set of fans on the diesels turbo.",0
Nothing but a money pit and has cost us thousands of dollars in repairs for a vaulty motor do not get a 6.0,0
"Not one of GM's best years for sure, if you buy one then you should be mechanically  inclined and prepared to do perform ongoing repairs.",0
i would not buy one again. to many problems,0
"I ran 4 tanks of fuel 2 tanks programed economy , 0 gain in milage 2 tanks of fuel in the power mode  the truck gained 1 mpg  I am disapointed",0
"Powered by Turdamax. Engine has consumed $10,000 in repairs in 160K miles. For a diesel that should go 300k+ without major repair, that's ludicrous. Turbo thermostat housing, fuel injector, EGR valve, motor plate re-seal, water pump, HEAD GASKETS. Always maintained, premium fluids, never overheated, never hot-rodded. Poor engineering.",0
Rusting to death,0
"Made up grades aftermarket oil cooler, egr cooler, egr valve,  by pas water filter and 4"" exhaust. Next will be oil bypass system. I have made up grade to oil bypass and it's still a peace of junk, it is on thing after another tearing up on this truck, you people think you can bullet proof one try this one. At 75,000 miles the drive link went and right after that the 4X4 went out @ 76,000 miles? ???",0
"IMA batteries ridiculous. 3,000 something ",0
"Not a good fit, was not cut properly",0
Needed a replacement oil dipstick for my wife's 2005 Honda Accord. Part was the exact fit. Perfect!,0
Bad transmission,0
"My Ford Taurus has about 125,000 miles.  It is still running but has had many mechanical failures.  The cruise control has never worked properly, so it is no longer used. (The cruise control has caused the car to accelerate unexpectedly while driving--very unsafe.)  The cold start idle has always been too fast, even after many failed attempts to fix it. The check engine light is always on after many attempts to solve the problem.  The car rusts easily from the salt on the roads here.  This car has been a lemon.",0
"Compared to other vehicles of this type and vintage, the Ford Taurus of this generation is not competitive in terms of features or performance. The base engine is an antiquated pushrod V6 that in spite of 3 liters of displacement manages only 150 or so horsepower and 180 ft. lbs. of torque. There are naturally aspirated 4 cylinders that offer better performance and fuel economy.

It isn't a terrible car, and far more reliable than the previous generation with its transmission problems and odd ovoid aesthetic, but the ~$20k MSRP was unreasonable for the value the owner received. I would only recommend this car over others in its class if it is offered significantly cheaper than competing cars.

The seats do not fold down, limiting practicality. Standard equipment is lackluster, consisting of air conditioning, power locks, a cd player and few other accouterments. Handling, acceleration and braking are poor, even for this type of vehicle. It has no features that distinguish itself as a capable family car that any other four door sedan does not have. It is basic, uninspired transportation.",0
because of the Ford Focus Suspension Defect you go through rear tires every 15 to 20k..  there is a Class Action Lawsuit,0
"Built to sell.  purchased car with 30,000 miles now have 93,000.  I have had to replace all 3 engine mounts, Rebuilt transmission, and been through 3 sets of tires and brakes.  This car eats tires up.  Multiple small issues as well.  I don't know if its going to make it much further than 100,000 miles.
On the good side it gets great gas mileage for a 2005.",0
Bought it with 100k on it. Have had it 18 months and have had numerous problems with it. It's a nice ride when it's not breaking down.,0
Size wasn't fit,0
"Awesome fuel efficiency and power; mediocre reliability at best. I just sold mine at 171,000 miles but expected the car to go much longer. Unfortunately, I lost faith in the car after spending over $7000 in one year to replace the turbo, fuel pump, water pump, high pressure pump and two injectors.  There were months in both 2014 and 2015 when the car spent more time with the mechanic than with me, so I sold both of my Mercedes (also had an SLK 55 AMG) and bought a more reliable car.",0
Currently have 150k miles on it. Bought it used with just under 110k. It will put itself into 3rd gear and the AT and Check Engine Light will come on simultaneously. I have searched google endlessly for anything that causes this and found nothing. Still drives fine but has a mind of it's own.,0
Too small,0
"My first new car and my last Mazda. Plastic cover over the cartridge oil filter ruptured, sprayed all the oil out, timing jumped and valves smashed... Garbage.",0
Fun fuel efficient car with great AWD.... that is when it doesn't require repair...,0
"2005 A4 Quattro 1.8t w/tiptronic transmission. I bought it used in good condition with 128,000 miles on it. It's a beautiful car, very comfortable. Everything has a quality touch that most other cars lack, and it's obvious that a lot of thought was put into making the controls and features as convenient as possible to use. It handles really well, and is great in the mud and snow with its Quattro AWD system. When a friend's one ton pickup got stuck in the mud, I towed it out with the Audi. However, mechanically it isn't so impressive. It had the infamous leaking coolant flange, broken motor mounts, broken window regulators and cables, bad sensors, broken sunroof tracks, various broken interior parts, etc. I've put a few thousand dollars and a few weeks of labor into repairs since I bought it nine months ago. Whenever you fix one problem, something else will break within a week or two. Overall, I wouldn't recommend buying one because if you survive the frustration, you'll spend way more money on repairs than the car is worth.",0
"Always thought Toyotas were longer lasting and worth the extra money but after owning one I have found that this is not the case.
I drove mine new of the lot in 05 and when I have put some miles on it, I have put no more than the Subaru Outback I replaced with it and in the same amount of time I have had much more.go.wrong with this vehicle than any other new vehicle I have ever purchased. I have had to replace wheel.bearing twice (which shouldn't go.out at all), the power sliding door.no.longer works, I have had to replace the sliding door hinge, I have two bad 02 sensors, the radio controls do not work, my dash has more cracks in it than a parched riverbed, both front seat armrests have broken off, AC doesn't blow through all vents and the rear window seals have fallen off. On top of all of.this it goes through break pads faster than water goes through a sieve.
Would I buy another one? Not on a dare. I can't see a good reason why I should pay more for a vehicle that last no longer (at best) then other makes and still have to spend just as much (or more) in repair and maintenance costs than those other makes.
It seems.to.me.that the ""Toyotas are built better"" hype.is just that, hype; perpetuated by marketing companies to fool the consumer.",0
"High Maintenance Costs.  Frequent repairs.  Mediocre mileage and premium fuel required = high operating costs.

Cooling system is ridiculously complete and will fail without warning and cost a fortune to fit.  Lots of oil leaks require repair.

But hey, the car drives great, stop awesome, handles awesome but ohhh the costs.  My wife's Audi Q5 with almost 2x the mileage has less issues...for now.",0
The car has poor rubber through-out and has broken a lot.,0
"Right now, the transmission has failed and will be a $3k repair at least. It is immobile in my driveway. This car has been nothing but an expensive headache since day one.",0
"3500.00 to replace the transmission and radiator due to a recall not covered by nissan due to the mileage on my truck.
160.00 to replace faulty IPDM due to a recall making the truck to stall or not start.",0
"Good power, plenty of room and utility, handles well for a truck this size, but mine has been very unreliable.  In the year that I've owned it, there hasn't been a full month where a new problem didn't show up.  Both upstream o2 sensors went bad, 3 out of the 4 brake calipers needed to be worked on or replaced, two catalytic converters went bad, a VVT solenoid went bad, a down stream o2 sensor is in the process of going bad, and it still gets awful gas mileage.  I'm not sure if this is related to a problem or just how they all are.  I'm getting about 13.5 mpg around town in a smaller city that basically never has stop and go traffic.

Also be aware that two expensive problems that can occur on these cars are the timing chain guides going bad and radiator/trans cooler failure which causes mixing of the transmission fluid and engine coolant.  If this occurs and the owner is not aware, it will eventually ruin the transmission.  However, you can swap two hoses around to bypass the radiator internal trans cooler and avoid this problem with some help from internet guides on the topic.  Search for this well known issue's nickname, SMOD or Strawberry Milkshake of Death.

Overall, it's a nice car, but poor gas mileage and reliability are forcing me to sell mine.",0
3.7L has design flaws and results in premature failure. Oil starvation and piston blow by are common.  If you purchase one that has a rebuilt motor chances are (if done by a reputable machine shop) the problems were fixed.,0
"I finally traded in my minivans for a fun Jeep. On nice spring days like today I miss driving around with the sun roof open! That is the extent of the good things I can say about it. I traded it in around 98k miles (I put about 30k on it). From day 1 I had to start making repairs. The back windows would go off track and burn up the motors, the sun roof would leak which shorted out the middle console window buttons (which made my horn randomly go off), the gear shifter linkage would come off making it where the key wouldn't get released and I couldn't remove it from park, I went through three sets of multifunction (signal) switches, the AC module would get stuck on draining my battery. The engine would knock and shimmy if I put anything less than premium in it.
I think I was getting 12 mpg in town and 16 highway (with premium gas). This was worse than any minivan I've ever had! I gotta give it credit it's double what my 1970 Ford truck got.
It also came with a small dent in the back bumper but it didn't give me any trouble ;)
If I could afford a toy ""project"" car it would be perfect but as a daily driver you will be stuck in a parking lot trying to remove your key or profusely apologizing to the car in front of you/neighbors because your horn won't stop blaring. Not what I needed out of a daily driver.",0
Lots of plastic. Not easy to work on .doors have problems.  Radiator cracked on left side .I would not recommend this vehicle .,0
"- Fuse on positive battery terminal costs $20!!! Bought new one, but it blew, so I had to fix issue with insulating washer on alternator... dropped solder on blown fuse element to make fuse work instead of buying a new one.
- P420 error code... can mean anything dealing with emissions & fuel delivery. You have to replace fuel filter, then 02 sensors, then catalytic converter, then etc., It's a process of elimination. I got rid of the catalytic converter & installed headers to get rid of check engine light & error code.
- Rubber engine mounts needed replacing after 85,000 miles (highway miles, not stop and go miles)
- Had to replace rear wheel bearings due to extremely loud grinding, humming noise
- A/C compressor leaks like a sieve... $950 to replace
I have another vehicle with 303,000 miles on it w/none of these issues... not sure about other years, but stay away from any 2005 Nissan. I understand that is the year that they changed their electronic parts suppliers. Friend had an 05 Xterra... same issues, so he traded it in.",0
Engine probles,0
"Beware this model year! It was one of the model years when Nissan was using an electronic control module in the transmission that was known to fail. Cheapest estimate that I got to fix it is $2000. Not fixing it means that tha transmission randomly slips between 1st gear and 2nd gear, 2nd & 3rd, and 3rd and 4th. It also randomly will get stuck in fifth gear and you have to turn the car off to reset the transmission. If you buy it, make sure that this issue has already been resolved. Wish that I had known...",0
"It's good on gas & handles well but it seems like a bottomless maintenance pit. Over time, I've spent more on fixing the car than the price at which I bought it. Tie rods, lower control arm, sway bar bushings, new shocks, bell housing bushings, just to get it to ride without hearing a constant popping noise when going over bumps. Then after spending $800 on maintenance & buying 4 new tires for the car, the timing belt breaks. So I spend the money to fix that because I didn't want to just throw away the money I'd just spent in getting it to run smooth. Had to replace the cylinder head because valves had bent & water pump. Now the horn isn't working & the air conditioner clutch isn't engaging anymore. I originally purchased the car for $2,500. I'm not putting anymore into it, if something major comes up, I'm just going to cut my losses & take this old cow out to pasture. Meanwhile, I have to drive around with no AC after putting so much into maintaining this car.",0
"Something is always lighting up on the dashboard, too many electronic problems.",0
Its a lemon hard on brakes not to mention the recalls exhaust manifold bolts have broke off twice,0
Very pricey parts and has camshaft sensorso that go bad really fast,0
"Ok so my Wife has a 2006 non turbo, it's been a decent car, handles great!! Tires and parts cheap! The down side is, it's a HEADACHE to work on!!! Brakes easy, oil changes easy... most anything outside of that OMG!! she has 160k on her engine and so far we've had to take apart the front end to replace the fan, bought 4 relay switches, temp control, new hoses, thermostat, alternator, two batteries, ecu, and the list goes on... and all this in the last 20k.  Did I mention how much of a pain it is to work on?  If you have to buy one, you'll need to be mechanically inclined or have enough money to have it fixed when it starts falling apart... and it will... fast.

Would I buy another one? Not in this lifetime!",0
"This car was comfortable and had a sufficient amount of space for passengers and items that are carried daily or even for short trips.  The interior materials were well made and durable except for the seat fabric.  The fabric would stain extremely easy and was difficult to clean.  This car was a maintenance nightmare.  $300 dollars seemed to be the magic number for average cost of repairs for me.  For DIY repairs, there is little room to do any work on the car due to the design, and excessive disassembly is required to reach common components that need repair or replaced.  I constantly had tire problems with this car that was evidenced by front end shaking and vibrations.  I had to replace the entire steering system after a power steering pump failure which cavitated resulting in the rack and pinion seals giving out. The required timing belt change costs a small fortune to have done, most shops where I am located wanted upwards of $1500 to replace it, and I finally found a small shop that replaced it for $900.  As with many other PT cruiser owners, and the final straw for me, was when I struck an object in the road that ad fallen off of a truck in front of me which triggered the check engine light followed by limp mode.  The verdict was the transmission needed to be replaced or rebuilt.  I sold it to a dealer and accepted my loss on the car.  I do not recommend this car for anyone unless you want to use it for a demolition derby.  Two stars because I really wanted to love it but constant let down was too much to bear.",0
"Nice ride and handling BUT maintenance at the shop is constant, never ending and very expensive to maintain.",0
"this Dodge has been a nightmare! Fuel pump went out twice, blew the motor 4.7L. Ball Joints, Wheel Bearing, RUST, RUST and more RUST, the engine has no Power its such a Dog it won't get out of its own way and the thing sucks the fuel 15mpg!!!!!",0
Lots of recalls. STAY AWAY FROM THE MANUAL TRANSMISSION. Toyota isn't what it used to be.,0
"The design and functionality of the car was excellent, however in keeping with a long held tradition of Chrysler the build quality is very suspect.
The usual suspects are:-
  poor electrics
  electric doors that don't work (cabling)
  automatic gearbox failure (2.8 diesel)
  oil leaks on diesel (2.8 diesel)
  suspension
  poor handling
  low quality plastic
  plastic made to look like wood (looks tacky)
  Chrysler could have done better and improved the quality of the car and 15 years but they did not which is a shame.
  Many Chrysler cars are of poor build quality but excellent basic design, come on Chrysler people only want good quality cars",0
"I DON'T HAVE ANY PHYSICAL SIGNS OF AN OIL LEAK,BUT IT BURNS ABOUT 5 QUARTS A MONTH.
NO OIL ON THE GROUND AND NO SMOKE FROM THE EXHAUST 64.000 MILE.SO THE ONLY THING I CAN THINK THATS HAPPENING THE RINGS ARE BAD.
THE STEERING CLUNKS WHEN YOU TURN ,THEY KEEP PACKING THE GEAR BOX.
OTHER WISE ITS A GOOD CAR.",0
"I purchased this car for my daughter.  she has driven it for 10 years and it shows.  We had to replace the engine, because it is too big a car for a 4 cyl engine, we have replaced the brakes 4 times due to the rotors made of aluminum.  But we keep patching it and keep it running because it is all we can afford. The styling of the car stands the length of time, but a poor paint job has left it in poor condition.",0
Engine overheating issues. Repair cost over 1500.00 dollars,0
"Front end cost 10,000$ rebuild

Rust

Constant issues

Should have bought a Toyota",0
"To be honest never owned a dodge before, always drove GM. However I purchased this truck due to its needed a additional tow vehicle. I like the truck, I just can't believe that dodge ever engineered a vehicle that has such bad steering control. I went through and replaced all the worn components and it steers horrible. Apparently you have to buy a bigger front bumper to help prevent the frame from flexing. There's also kits to add another cross member to the frame since there's only 1 small cross member holding the frame together under the engine. I hear the frame flexes so much it even breaks the frame at the gear box.",0
"Cummins is a great motor.  Everything else is crap.  I had non stop electrical problems.  ( power windows, a/c blower motors , door locks,) tranny rebuild 6 times.  A.c. went out 3 times. And I only had 109,000 miles.  Great fuel milage. Pull heavy loads no problem.",0
Air conditioning leaks almost killed me u joints go bad many times electrical problems water leaks don't trust car pros in Renton was or litha Dodge who was the prior owner I think he sold the dealer ship because he new about the wrong doing of tampering with the air condition system. repairs they don't honar bad work after a year and sometimes u won't know about it for longer about that depending on how much u drive the truck  but the hemi is one great motor.,0
"We shopped for a long time before buying a used (95K miles) 06 RAM 2500 Cummins SLT automatic 4x4 crew cab.  We wanted a powerful tow vehicle for pulling a boat and trailer (around 9000 lbs).  Our best research was that the 03 - 08 series were solid, reliable trucks.  We have added 40K miles since the purchase.  Good news and bad news.  Good seats, comfortable ride, quiet inside - we have made some 12 hour trips - it's a big, heavy truck, but generally free of rattles.  Tows really well -- gets to high gear and stays there, no transmission searching.  Brakes are substantial, even when carrying a big load of rock or tiles.  But -- someone has said ""Cummins engine surrounded by junk"" - maybe overstated but it has engineering quality issues -- underneath - had to replace all but 2 u-joints, no grease fittings, and front ball joints, no grease fittings.  Some u-joints had epoxy injection rather than clip rings -- really hard to separate.  Just had to replace front wheel bearings -- unit bearing assemblies that have no adjustments for wear.  Oil and filter change is ok.  Transmission oil change requires dropping the pan - no drain plug - really dumb -- a sloppy mess.  Parking brake drum adjustment is very difficult, and, even after adjustment, the parking brake is not solid - pads are good.  Had to replace the steering box - it suddenly became hyper-sensitive.. We don't have big tires or drive off-road.. It should have lasted forever.  Body -- chrome front bumper is pitted with rust -- you would think that they could make a bumper that was durable.  Rear door wiring has failed on both sides due to poor design of wiring harness location at door pillars -- something every other vehicle we have had is done correctly. One of the roof light lens cracked and water dripped down into the interior -- you would think that the fixture would be sealed without the lens intact.. Interior -- one of the driver seat position motors failed -- plastic gear got chewed up -- very difficult to pull the seat to fix the problem -- we think the seats were designed to be assembled and installed as a unit without thought to making repairs -- plastic gear should have been metal..  Plastic grab handle on front pillar failed -- poor design allows handle to flex until it cracks and breaks..  Ignition switch has failed allowing you to pull the key out in any position.  Fuel mileage calculation is 25% above actual -- no way for us to calibrate (that we know of).  Truck had a DVD-based travel display -- had to remove unit and ship to repair station because joy stick was broken -- apparently a very common problem.
Had a Toyota truck with over 200k miles.. Couldn't pull my boat, but never had any problems.  You would think that after all the years that Dodge RAM trucks were made, quality would be high and a continuing focus.  P.S. Most issues we have had are so common that you can find blogs and repair videos on the topics.",0
"Fit well, mirror functions work except stow mode",0
"Don't buy parts throw the internet unless you absolutely can see that it is the correct parts. Ordered Breaks and Rotors that the Amazon verifier said was correct for my truck, But nope no go. Had to go to Discount Auto and by the correct one's, Also purchased a Resistor Pack for the Air Conditioner Blower and again the Amazon verifier said it was the correct one and Nope, no go. Had to go to Discount Auto to get the correct one.
Point is ""Don't trust the Verifier program"". Also ordered other parts that were correct like the fuel pump ( which the case was cracked) the Headlights bulbs and Turn Signal lenses. ""I do have the correct information at amazon about my Truck""",0
"Oil Pump went out @ 60k mi.
Transmission Blew up @ 65k mi.
these Shouldn't of happen!",0
"Steering very loose have replaced many steering parts early on. Stabilizer bar twice tie rods all before 30,000. I bought brand new only has 65,000 in it. Fun when all is working as it should.",0
"the 'truck of the future'... get rid of it before 150k miles... oil pump failed at 170+k miles, replaced the motor... re-man motor with 58k miles... died about 2k miles later... timing guides disintegrated, causing chain-slap in the chain housing, chain jammed, engine dead.  Now, it was a decent truck while it ran, but I'm too easy-going... the maintenance was a pain in the butt compared to other trucks, and it rusted horribly.  looking at this truck objectively, it really is designed to fail... and leave you stranded 300 miles from home.  pricey tow.  thank goodness for AAA.  No longer useful as a vehicle... retired to be used as a backstop.",0
To many manufacturing defects to list here. Always repairing something. Most is minor but very inconvenient. Never had this much trouble with my Toyota.,0
"This production year, plus several years after, had several drive train issues. VCT valves would cause cams to lose oil pressure, rear baring in axle and pinon would prematurely go, transmission overdrive band would stretch, oil pump was to small for the 5.4l. Stay away from 2005 - 2009",0
"I puchased this truck with 150k miles on it.  Looked great, but has a lot of flaws in it.  Wish I had looked more into it before I purchased it.  First problem was that the automatic trans went out in it.  Had a friend rebuid it for me, but had seen a lot of these trannys come in because of a main drive clutch housing splits at the c-clip and you no longer have forward gears.  #2  The spark plugs. I think this is why the previous owner was selling it.  They break off when tdrying to remove them.  Cost me around $600 to have ford fix them, and I bought the plugs.  There is a won law suit against Ford, but because of the time and millage I had on the truck, I didn't gert anything.  Go figure!  #3  The cam phasers werer next.  Started making noise.  Luckly I can work on cars and replaced them myself.  What a joke!  #4  I wish I knew about this when I did the cam phasers.  But the oil pump is flawed on these Tritan engines.  The aluminum plat behind the pump flexes and you will lose oil pressure, which can effect the cam phasers.  I learned that I could have replaced these pump with  Mellings oil pump when I did the cam phasers. #5  The valve adjusters also start making noise, bad design.  Also when I was replacing the cam phasers, I replaced the timing chains at the same time.  When I took the front cover off, I found that one of the timing chain guides had broken in 3 places.  One of which went down to the crank timing sensor ring and chewed it up pretty badly.  Ended up replacing it.  I feel very sorry for anyone who purchased these trucks.  I think the Triton engine was used up to 2014 to 2016
I have a 2003 Ford Expedition with a 2 valve 5.4 engine.  Has 300K miles on it.  And haven't had to much to besides normal maintenance.  And it has more power than my 2005 truck. I think i'm having manifold prob;ems.  If you do your own maintenance, you will find that this engine is a pain in the ass to work on.  Half the engine sets under the cowling. I owned a chevy truck before this one, and I was able to replace all 8 plugs a 1/2 an hour.  The fordtrick and Expedition took 4 house.  I'm pretty sure my next truck will be a Toyota Tundra.",0
"The good thing about these teuck is that for the era they were well rounded. When new they got good fuel economy and were very efficient evn with a load.

The problems arise when they get some miles. The triton series engines were junk. Repairs are a nightmare for all parties involved. No matter the year just changing plugs are a pain usually resulting in issues such as broken plugs or bad threads in the cylinder heads. They also had issues with the exhaust manifolds cracking, their studs fracturing upon attempted removal. The intake manifolds are prone to failure where the cheap plastic meets the aluminum and should the engine go lean a backfire will grenade the manifold itself into a pile of plastic junk.

The transmissions are some of the smoothest out of the big 3. However should it fail they cost twice as much as their competition for repair. This is due to their overcomplicated nature.

Should your truck be a 4x4 the system is notorious for issues. Since the late 90s the hubs use a vacuum locking mechanism that will fail constantly unless replaced with an aftermarket manual design.

Overall a good truck when everything works. But beware should any problems arise.",0
"The manufacturer put incorrect size of blades.  There are one s/b 24"" however it was 21"".
It works temporary.  However, I'll buy another the correct size of it.",0
"Body rusting, almost all warning lights are coming on. Doesn't handle snow/ice very well. Disappointed. I liked my Hyundai Santa Fe AWD so much more.",0
"Little over 120k, too many problems with it.  Interior was too small and hard to maneuver 3 kids. Mileage was poor, being a V6 I'm getting near same mileage as my 6.2L V8.  Truck developed a nagging wheel bearing issue, replaced both front and just before selling it I started feeling a rear as well.  If you have 3 kids, and want to take more than a shopping bag with you where you go, do yourself a favor and get a full size SUV. I know Honda can make a good vehicle, but I would not recommend a mid-2000 Pilot.",0
I do not like my pilot - no heat - a/c didn't work a few times - back vents don't work - light above mirror doesnt work - back of driver seat broke off - i have had different cars and i have never experienced any of this with my other cars,0
